U set;U ctul;I set;I ctul;P set;P ctul;R set;R ctul;R mode;Output/Input;Deice mode;Error;Time
40;5;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;27/04/2024 08:08:32.262
40;5.08;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:08:37.261
40;5;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;27/04/2024 08:08:42.262
40;4.99;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;27/04/2024 08:08:47.261
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:08:52.261
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:08:57.261
40;5;0.5;0.515;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:09:02.261
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;27/04/2024 08:09:07.261
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:09:12.261
40;5.09;0.5;0.514;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:09:17.261
40;5.02;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:09:22.261
40;5.06;0.5;0.516;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:09:27.261
40;5;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;27/04/2024 08:09:32.261
40;5.09;0.5;0.509;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:09:37.261
40;5.08;0.5;0.509;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:09:42.261
40;5.05;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:09:47.261
40;5.08;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:09:52.261
40;5.02;0.5;0.513;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:09:57.261
40;5.04;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:10:02.261
40;5.02;0.5;0.511;320.00W;2.57W;N/;N/;N/;On;CC;None;27/04/2024 08:10:07.261
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:10:12.261
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:10:17.261
40;5.05;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:10:22.261
40;5.14;0.5;0.512;320.00W;2.63W;N/;N/;N/;On;CC;None;27/04/2024 08:10:27.261
40;4.99;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;27/04/2024 08:10:32.261
40;5.06;0.5;0.516;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:10:37.260
40;5.02;0.5;0.511;320.00W;2.57W;N/;N/;N/;On;CC;None;27/04/2024 08:10:42.260
40;4.95;0.5;0.512;320.00W;2.53W;N/;N/;N/;On;CC;None;27/04/2024 08:10:47.260
40;5.08;0.5;0.516;320.00W;2.62W;N/;N/;N/;On;CC;None;27/04/2024 08:10:52.260
40;5.01;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:10:57.260
40;5;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;27/04/2024 08:11:02.260
40;5;0.5;0.515;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:11:07.260
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;27/04/2024 08:11:12.260
40;5.07;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:11:17.260
40;5.05;0.5;0.515;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:11:22.260
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:11:27.260
40;5.03;0.5;0.508;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:11:32.260
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:11:37.260
40;5.05;0.5;0.513;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:11:42.260
40;5.01;0.5;0.515;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:11:47.259
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:11:52.260
40;5.04;0.5;0.51;320.00W;2.57W;N/;N/;N/;On;CC;None;27/04/2024 08:11:57.260
40;5.09;0.5;0.509;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:12:02.259
40;5.03;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:12:07.260
40;5.07;0.5;0.514;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:12:12.260
40;5;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;27/04/2024 08:12:17.260
40;5.03;0.5;0.513;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:12:22.259
40;5.02;0.5;0.516;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:12:27.259
40;5.05;0.5;0.516;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:12:32.259
40;5.07;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:12:37.259
40;5.07;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:12:42.259
40;5.07;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:12:47.259
40;5.07;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:12:52.259
40;5.05;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:12:57.259
40;5.02;0.5;0.51;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:13:02.259
40;5.12;0.5;0.514;320.00W;2.63W;N/;N/;N/;On;CC;None;27/04/2024 08:13:07.259
40;5.04;0.5;0.512;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:13:12.259
40;5.06;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:13:17.259
40;5.02;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:13:22.259
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:13:27.259
40;5.03;0.5;0.511;320.00W;2.57W;N/;N/;N/;On;CC;None;27/04/2024 08:13:32.259
40;5.02;0.5;0.508;320.00W;2.55W;N/;N/;N/;On;CC;None;27/04/2024 08:13:37.258
40;5.06;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:13:42.259
40;5.09;0.5;0.511;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:13:47.259
40;5.08;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:13:52.258
40;5.09;0.5;0.511;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:13:57.259
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:14:02.259
40;5.07;0.5;0.507;320.00W;2.57W;N/;N/;N/;On;CC;None;27/04/2024 08:14:07.259
40;5.1;0.5;0.512;320.00W;2.62W;N/;N/;N/;On;CC;None;27/04/2024 08:14:12.258
40;5.09;0.5;0.51;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:14:17.258
40;5.09;0.5;0.51;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:14:22.258
40;5.01;0.5;0.51;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:14:27.258
40;5.07;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:14:32.258
40;5.05;0.5;0.512;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:14:37.258
40;5.08;0.5;0.509;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:14:42.258
40;5.12;0.5;0.511;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:14:47.258
40;5.09;0.5;0.51;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:14:52.258
40;5.09;0.5;0.511;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:14:57.258
40;5.07;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:15:02.258
40;5.12;0.5;0.509;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:15:07.258
40;5.06;0.5;0.514;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:15:12.258
40;5.11;0.5;0.511;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:15:17.258
40;5.02;0.5;0.51;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:15:22.258
40;5.06;0.5;0.509;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:15:27.258
40;5.11;0.5;0.511;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:15:32.258
40;5.05;0.5;0.508;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:15:37.258
40;5.05;0.5;0.514;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:15:42.257
40;5.07;0.5;0.51;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:15:47.257
40;4.98;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;27/04/2024 08:15:52.258
40;5.11;0.5;0.511;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:15:57.258
40;5.13;0.5;0.509;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:16:02.257
40;5.05;0.5;0.514;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:16:07.257
40;5.08;0.5;0.512;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:16:12.257
40;5.04;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:16:17.257
40;5.04;0.5;0.51;320.00W;2.57W;N/;N/;N/;On;CC;None;27/04/2024 08:16:22.257
40;5.09;0.5;0.509;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:16:27.257
40;5.06;0.5;0.509;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:16:32.257
40;5.06;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:16:37.257
40;5.09;0.5;0.51;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:16:42.257
40;5.05;0.5;0.51;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:16:47.257
40;5.05;0.5;0.508;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:16:52.257
40;5.05;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:16:57.257
40;5.07;0.5;0.509;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:17:02.257
40;5.05;0.5;0.51;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:17:07.257
40;5.08;0.5;0.51;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:17:12.256
40;5.01;0.5;0.515;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:17:17.257
40;5.13;0.5;0.516;320.00W;2.64W;N/;N/;N/;On;CC;None;27/04/2024 08:17:22.257
40;4.99;0.5;0.512;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:17:27.257
40;5.05;0.5;0.512;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:17:32.256
40;5.08;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:17:37.257
40;5.08;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:17:42.257
40;5.09;0.5;0.511;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:17:47.256
40;5.06;0.5;0.515;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:17:52.256
40;5.05;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:17:57.256
40;5.16;0.5;0.51;320.00W;2.63W;N/;N/;N/;On;CC;None;27/04/2024 08:18:02.256
40;5.12;0.5;0.511;320.00W;2.62W;N/;N/;N/;On;CC;None;27/04/2024 08:18:07.256
40;5.05;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:18:12.256
40;5.17;0.5;0.512;320.00W;2.65W;N/;N/;N/;On;CC;None;27/04/2024 08:18:17.256
40;5.12;0.5;0.511;320.00W;2.62W;N/;N/;N/;On;CC;None;27/04/2024 08:18:22.256
40;5.07;0.5;0.51;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:18:27.256
40;5.02;0.5;0.512;320.00W;2.57W;N/;N/;N/;On;CC;None;27/04/2024 08:18:32.256
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:18:37.256
40;5.06;0.5;0.512;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:18:42.256
40;5.09;0.5;0.51;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:18:47.256
40;5.06;0.5;0.513;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:18:52.256
40;5.06;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:18:57.256
40;5.03;0.5;0.511;320.00W;2.57W;N/;N/;N/;On;CC;None;27/04/2024 08:19:02.256
40;5.08;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:19:07.256
40;5.11;0.5;0.512;320.00W;2.62W;N/;N/;N/;On;CC;None;27/04/2024 08:19:12.256
40;5.11;0.5;0.515;320.00W;2.63W;N/;N/;N/;On;CC;None;27/04/2024 08:19:17.256
40;5.05;0.5;0.509;320.00W;2.57W;N/;N/;N/;On;CC;None;27/04/2024 08:19:22.255
40;5.09;0.5;0.508;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:19:27.256
40;5.01;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:19:32.255
40;5.05;0.5;0.516;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:19:37.255
40;5.08;0.5;0.513;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:19:42.255
40;5.1;0.5;0.511;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:19:47.255
40;5.14;0.5;0.509;320.00W;2.62W;N/;N/;N/;On;CC;None;27/04/2024 08:19:52.255
40;5.06;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:19:57.255
40;5.07;0.5;0.516;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:20:02.255
40;5.07;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:20:07.255
40;5.09;0.5;0.51;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:20:12.255
40;5.07;0.5;0.51;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:20:17.255
40;5;0.5;0.51;320.00W;2.55W;N/;N/;N/;On;CC;None;27/04/2024 08:20:22.255
40;4.97;0.5;0.51;320.00W;2.54W;N/;N/;N/;On;CC;None;27/04/2024 08:20:27.255
40;5.01;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:20:32.255
40;5.06;0.5;0.509;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:20:37.255
40;5.14;0.5;0.509;320.00W;2.62W;N/;N/;N/;On;CC;None;27/04/2024 08:20:42.255
40;5.09;0.5;0.511;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:20:47.255
40;4.98;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;27/04/2024 08:20:52.255
40;5.09;0.5;0.512;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:20:57.255
40;5.1;0.5;0.511;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:21:02.255
40;5.08;0.5;0.512;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:21:07.255
40;5.06;0.5;0.515;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:21:12.255
40;5.08;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:21:17.254
40;5.05;0.5;0.509;320.00W;2.57W;N/;N/;N/;On;CC;None;27/04/2024 08:21:22.254
40;5.07;0.5;0.51;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:21:27.254
40;5.08;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:21:32.254
40;5.08;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:21:37.254
40;5.06;0.5;0.514;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:21:42.254
40;4.99;0.5;0.514;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:21:47.254
40;5.08;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:21:52.254
40;5.06;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:21:57.254
40;5.05;0.5;0.516;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:22:02.254
40;5.06;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:22:07.254
40;5.01;0.5;0.516;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:22:12.254
40;5.11;0.5;0.511;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:22:17.254
40;5.11;0.5;0.51;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:22:22.254
40;5.06;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:22:27.254
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:22:32.254
40;5.06;0.5;0.513;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:22:37.254
40;5.15;0.5;0.511;320.00W;2.63W;N/;N/;N/;On;CC;None;27/04/2024 08:22:42.254
40;5.14;0.5;0.514;320.00W;2.64W;N/;N/;N/;On;CC;None;27/04/2024 08:22:47.254
40;5.08;0.5;0.511;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:22:52.254
40;5.01;0.5;0.512;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:22:57.254
40;5.05;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:23:02.253
40;5.06;0.5;0.514;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:23:07.253
40;5.12;0.5;0.509;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:23:12.253
40;5.08;0.5;0.51;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:23:17.253
40;5.11;0.5;0.516;320.00W;2.64W;N/;N/;N/;On;CC;None;27/04/2024 08:23:22.253
40;5.06;0.5;0.514;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:23:27.253
40;5.07;0.5;0.509;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:23:32.253
40;5.06;0.5;0.517;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:23:37.253
40;5.06;0.5;0.512;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:23:42.253
40;5.07;0.5;0.517;320.00W;2.62W;N/;N/;N/;On;CC;None;27/04/2024 08:23:47.253
40;5.09;0.5;0.511;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:23:52.253
40;5.08;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:23:57.253
40;5.09;0.5;0.511;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:24:02.253
40;5.1;0.5;0.515;320.00W;2.62W;N/;N/;N/;On;CC;None;27/04/2024 08:24:07.253
40;5.09;0.5;0.511;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:24:12.253
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:24:17.252
40;5.06;0.5;0.512;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:24:22.253
40;5.1;0.5;0.511;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:24:27.253
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:24:32.253
40;5.03;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:24:37.253
40;5.08;0.5;0.512;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:24:42.253
40;5.04;0.5;0.512;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:24:47.252
40;5.1;0.5;0.511;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:24:52.252
40;5.11;0.5;0.509;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:24:57.252
40;5.08;0.5;0.512;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:25:02.252
40;5.05;0.5;0.509;320.00W;2.57W;N/;N/;N/;On;CC;None;27/04/2024 08:25:07.252
40;5.04;0.5;0.51;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:25:12.252
40;5.14;0.5;0.512;320.00W;2.64W;N/;N/;N/;On;CC;None;27/04/2024 08:25:17.252
40;5.08;0.5;0.514;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:25:22.252
40;5.05;0.5;0.51;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:25:27.252
40;5.07;0.5;0.51;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:25:32.252
40;5.13;0.5;0.509;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:25:37.252
40;5.06;0.5;0.509;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:25:42.252
40;5.09;0.5;0.512;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:25:47.252
40;5.02;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:25:52.252
40;5.13;0.5;0.511;320.00W;2.62W;N/;N/;N/;On;CC;None;27/04/2024 08:25:57.252
40;5.09;0.5;0.51;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:26:02.252
40;5.16;0.5;0.511;320.00W;2.64W;N/;N/;N/;On;CC;None;27/04/2024 08:26:07.251
40;5.09;0.5;0.509;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:26:12.251
40;5.05;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:26:17.252
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:26:22.252
40;5.05;0.5;0.514;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:26:27.252
40;5.13;0.5;0.51;320.00W;2.62W;N/;N/;N/;On;CC;None;27/04/2024 08:26:32.251
40;5.02;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:26:37.251
40;5.14;0.5;0.511;320.00W;2.62W;N/;N/;N/;On;CC;None;27/04/2024 08:26:42.251
40;5.05;0.5;0.512;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:26:47.251
40;5.01;0.5;0.512;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:26:52.251
40;5.09;0.5;0.509;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:26:57.251
40;5.13;0.5;0.509;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:27:02.251
40;5.08;0.5;0.509;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:27:07.251
40;5.02;0.5;0.515;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:27:12.251
40;5.09;0.5;0.511;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:27:17.251
40;5.09;0.5;0.51;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:27:22.251
40;5.07;0.5;0.516;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:27:27.251
40;5.18;0.5;0.512;320.00W;2.66W;N/;N/;N/;On;CC;None;27/04/2024 08:27:32.251
40;5.05;0.5;0.512;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:27:37.251
40;5.14;0.5;0.511;320.00W;2.62W;N/;N/;N/;On;CC;None;27/04/2024 08:27:42.251
40;5.05;0.5;0.512;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:27:47.251
40;5.06;0.5;0.512;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:27:52.250
40;5.1;0.5;0.511;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:27:57.251
40;5.05;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:28:02.251
40;5.09;0.5;0.51;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:28:07.251
40;5.05;0.5;0.516;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:28:12.250
40;5.12;0.5;0.511;320.00W;2.62W;N/;N/;N/;On;CC;None;27/04/2024 08:28:17.250
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:28:22.250
40;5.08;0.5;0.506;320.00W;2.57W;N/;N/;N/;On;CC;None;27/04/2024 08:28:27.250
40;5.07;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:28:32.250
40;5.08;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:28:37.250
40;5.03;0.5;0.516;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:28:42.250
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;27/04/2024 08:28:47.250
40;5.05;0.5;0.516;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:28:52.250
40;5.18;0.5;0.511;320.00W;2.65W;N/;N/;N/;On;CC;None;27/04/2024 08:28:57.250
40;5.09;0.5;0.511;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:29:02.250
40;5.09;0.5;0.511;320.00W;2.60W;N/;N/;N/;On;CC;None;27/04/2024 08:29:07.250
40;5.05;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:29:12.250
40;5.04;0.5;0.512;320.00W;2.58W;N/;N/;N/;On;CC;None;27/04/2024 08:29:17.250
40;5.09;0.5;0.512;320.00W;2.61W;N/;N/;N/;On;CC;None;27/04/2024 08:29:22.250
40;5.01;0.5;0.512;320.00W;2.57W;N/;N/;N/;On;CC;None;27/04/2024 08:29:27.250
40;5.07;0.5;0.51;320.00W;2.59W;N/;N/;N/;On;CC;None;27/04/2024 08:29:32.250
40;5.02;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;27/04/2024 08:29:37.250
