U set;U ctul;I set;I ctul;P set;P ctul;R set;R ctul;R mode;Output/Input;Deice mode;Error;Time
40;5.22;0.5;0.499;320.00W;2.60W;N/;N/;N/;On;CC;None;26-04-24 9:00
40;5.22;0.5;0.499;320.00W;2.61W;N/;N/;N/;On;CC;None;26-04-24 9:00
40;5.2;0.5;0.499;320.00W;2.59W;N/;N/;N/;On;CC;None;26-04-24 9:00
40;5.26;0.5;0.498;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:01
40;5.13;0.5;0.502;320.00W;2.58W;N/;N/;N/;On;CC;None;26-04-24 9:01
40;5.11;0.5;0.498;320.00W;2.55W;N/;N/;N/;On;CC;None;26-04-24 9:01
40;5.3;0.5;0.504;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:01
40;5.17;0.5;0.499;320.00W;2.58W;N/;N/;N/;On;CC;None;26-04-24 9:01
40;5.3;0.5;0.504;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:01
40;5.16;0.5;0.498;320.00W;2.57W;N/;N/;N/;On;CC;None;26-04-24 9:01
40;5.25;0.5;0.502;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:01
40;5.19;0.5;0.498;320.00W;2.59W;N/;N/;N/;On;CC;None;26-04-24 9:01
40;5.31;0.5;0.504;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:01
40;5.22;0.5;0.499;320.00W;2.61W;N/;N/;N/;On;CC;None;26-04-24 9:01
40;5.15;0.5;0.498;320.00W;2.56W;N/;N/;N/;On;CC;None;26-04-24 9:01
40;5.31;0.5;0.502;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:02
40;5.23;0.5;0.502;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:02
40;5.24;0.5;0.504;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:02
40;5.44;0.5;0.502;320.00W;2.73W;N/;N/;N/;On;CC;None;26-04-24 9:02
40;5.3;0.5;0.504;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:02
40;5.3;0.5;0.503;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:02
40;5.39;0.5;0.499;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:02
40;5.4;0.5;0.498;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:02
40;5.24;0.5;0.503;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:02
40;5.21;0.5;0.499;320.00W;2.59W;N/;N/;N/;On;CC;None;26-04-24 9:02
40;5.25;0.5;0.501;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:02
40;5.14;0.5;0.499;320.00W;2.56W;N/;N/;N/;On;CC;None;26-04-24 9:02
40;5.49;0.5;0.502;320.00W;2.76W;N/;N/;N/;On;CC;None;26-04-24 9:03
40;5.16;0.5;0.498;320.00W;2.57W;N/;N/;N/;On;CC;None;26-04-24 9:03
40;5.32;0.5;0.502;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:03
40;5.19;0.5;0.501;320.00W;2.60W;N/;N/;N/;On;CC;None;26-04-24 9:03
40;5.27;0.5;0.502;320.00W;2.65W;N/;N/;N/;On;CC;None;26-04-24 9:03
40;5.21;0.5;0.498;320.00W;2.59W;N/;N/;N/;On;CC;None;26-04-24 9:03
40;5.24;0.5;0.502;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:03
40;5.19;0.5;0.502;320.00W;2.61W;N/;N/;N/;On;CC;None;26-04-24 9:03
40;5.19;0.5;0.502;320.00W;2.61W;N/;N/;N/;On;CC;None;26-04-24 9:03
40;5.26;0.5;0.499;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:03
40;5.1;0.5;0.502;320.00W;2.56W;N/;N/;N/;On;CC;None;26-04-24 9:03
40;5.26;0.5;0.502;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:03
40;5.39;0.5;0.499;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:04
40;5.18;0.5;0.5;320.00W;2.59W;N/;N/;N/;On;CC;None;26-04-24 9:04
40;5.22;0.5;0.498;320.00W;2.60W;N/;N/;N/;On;CC;None;26-04-24 9:04
40;5.22;0.5;0.502;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:04
40;5.26;0.5;0.502;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:04
40;5.32;0.5;0.501;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:04
40;5.25;0.5;0.501;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:04
40;5.28;0.5;0.504;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:04
40;5.26;0.5;0.498;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:04
40;5.33;0.5;0.502;320.00W;2.68W;N/;N/;N/;On;CC;None;26-04-24 9:04
40;5.25;0.5;0.498;320.00W;2.61W;N/;N/;N/;On;CC;None;26-04-24 9:04
40;5.34;0.5;0.5;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:04
40;5.26;0.5;0.502;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:05
40;5.28;0.5;0.498;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:05
40;5.23;0.5;0.502;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:05
40;5.4;0.5;0.504;320.00W;2.72W;N/;N/;N/;On;CC;None;26-04-24 9:05
40;5.21;0.5;0.502;320.00W;2.61W;N/;N/;N/;On;CC;None;26-04-24 9:05
40;5.34;0.5;0.502;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:05
40;5.26;0.5;0.498;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:05
40;5.27;0.5;0.501;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:05
40;5.25;0.5;0.503;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:05
40;5.28;0.5;0.502;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:05
40;5.32;0.5;0.499;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:05
40;5.37;0.5;0.498;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:05
40;5.26;0.5;0.502;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:06
40;5.3;0.5;0.503;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:06
40;5.32;0.5;0.505;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:06
40;5.32;0.5;0.499;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:06
40;5.31;0.5;0.502;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:06
40;5.32;0.5;0.498;320.00W;2.65W;N/;N/;N/;On;CC;None;26-04-24 9:06
40;5.16;0.5;0.502;320.00W;2.59W;N/;N/;N/;On;CC;None;26-04-24 9:06
40;5.36;0.5;0.502;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:06
40;5.25;0.5;0.498;320.00W;2.61W;N/;N/;N/;On;CC;None;26-04-24 9:06
40;5.32;0.5;0.499;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:06
40;5.32;0.5;0.502;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:06
40;5.39;0.5;0.501;320.00W;2.70W;N/;N/;N/;On;CC;None;26-04-24 9:06
40;5.27;0.5;0.502;320.00W;2.65W;N/;N/;N/;On;CC;None;26-04-24 9:07
40;5.33;0.5;0.499;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:07
40;5.26;0.5;0.502;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:07
40;5.26;0.5;0.498;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:07
40;5.21;0.5;0.504;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:07
40;5.22;0.5;0.502;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:07
40;5.31;0.5;0.501;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:07
40;5.28;0.5;0.499;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:07
40;5.14;0.5;0.502;320.00W;2.58W;N/;N/;N/;On;CC;None;26-04-24 9:07
40;5.16;0.5;0.502;320.00W;2.59W;N/;N/;N/;On;CC;None;26-04-24 9:07
40;5.23;0.5;0.502;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:07
40;5.24;0.5;0.502;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:07
40;5.34;0.5;0.502;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:08
40;5.19;0.5;0.501;320.00W;2.60W;N/;N/;N/;On;CC;None;26-04-24 9:08
40;5.23;0.5;0.498;320.00W;2.61W;N/;N/;N/;On;CC;None;26-04-24 9:08
40;5.1;0.5;0.502;320.00W;2.56W;N/;N/;N/;On;CC;None;26-04-24 9:08
40;5.3;0.5;0.502;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:08
40;5.17;0.5;0.5;320.00W;2.59W;N/;N/;N/;On;CC;None;26-04-24 9:08
40;5.27;0.5;0.499;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:08
40;5.23;0.5;0.501;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:08
40;5.15;0.5;0.502;320.00W;2.59W;N/;N/;N/;On;CC;None;26-04-24 9:08
40;5.28;0.5;0.498;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:08
40;5.24;0.5;0.502;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:08
40;5.43;0.5;0.499;320.00W;2.70W;N/;N/;N/;On;CC;None;26-04-24 9:08
40;5.35;0.5;0.505;320.00W;2.70W;N/;N/;N/;On;CC;None;26-04-24 9:09
40;5.22;0.5;0.498;320.00W;2.59W;N/;N/;N/;On;CC;None;26-04-24 9:09
40;5.28;0.5;0.499;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:09
40;5.45;0.5;0.498;320.00W;2.72W;N/;N/;N/;On;CC;None;26-04-24 9:09
40;5.27;0.5;0.502;320.00W;2.65W;N/;N/;N/;On;CC;None;26-04-24 9:09
40;5.26;0.5;0.502;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:09
40;5.4;0.5;0.503;320.00W;2.72W;N/;N/;N/;On;CC;None;26-04-24 9:09
40;5.23;0.5;0.507;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:09
40;5.26;0.5;0.499;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:09
40;5.33;0.5;0.496;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:09
40;5.25;0.5;0.5;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:09
40;5.25;0.5;0.499;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:09
40;5.3;0.5;0.499;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:10
40;5.35;0.5;0.502;320.00W;2.68W;N/;N/;N/;On;CC;None;26-04-24 9:10
40;5.35;0.5;0.504;320.00W;2.70W;N/;N/;N/;On;CC;None;26-04-24 9:10
40;5.31;0.5;0.502;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:10
40;5.24;0.5;0.499;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:10
40;5.31;0.5;0.496;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:10
40;5.43;0.5;0.499;320.00W;2.71W;N/;N/;N/;On;CC;None;26-04-24 9:10
40;5.34;0.5;0.502;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:10
40;5.34;0.5;0.499;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:10
40;5.42;0.5;0.501;320.00W;2.72W;N/;N/;N/;On;CC;None;26-04-24 9:10
40;5.36;0.5;0.502;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:10
40;5.39;0.5;0.501;320.00W;2.70W;N/;N/;N/;On;CC;None;26-04-24 9:10
40;5.32;0.5;0.499;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:11
40;5.26;0.5;0.502;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:11
40;5.16;0.5;0.498;320.00W;2.57W;N/;N/;N/;On;CC;None;26-04-24 9:11
40;5.36;0.5;0.502;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:11
40;5.34;0.5;0.499;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:11
40;5.36;0.5;0.502;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:11
40;5.49;0.5;0.501;320.00W;2.75W;N/;N/;N/;On;CC;None;26-04-24 9:11
40;5.18;0.5;0.498;320.00W;2.58W;N/;N/;N/;On;CC;None;26-04-24 9:11
40;5.35;0.5;0.502;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:11
40;5.31;0.5;0.504;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:11
40;5.23;0.5;0.502;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:11
40;5.26;0.5;0.502;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:11
40;5.3;0.5;0.501;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:12
40;5.26;0.5;0.502;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:12
40;5.39;0.5;0.502;320.00W;2.70W;N/;N/;N/;On;CC;None;26-04-24 9:12
40;5.37;0.5;0.499;320.00W;2.68W;N/;N/;N/;On;CC;None;26-04-24 9:12
40;5.27;0.5;0.502;320.00W;2.65W;N/;N/;N/;On;CC;None;26-04-24 9:12
40;5.4;0.5;0.498;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:12
40;5.41;0.5;0.502;320.00W;2.72W;N/;N/;N/;On;CC;None;26-04-24 9:12
40;5.31;0.5;0.499;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:12
40;5.33;0.5;0.502;320.00W;2.68W;N/;N/;N/;On;CC;None;26-04-24 9:12
40;5.26;0.5;0.5;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:12
40;5.3;0.5;0.502;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:12
40;5.44;0.5;0.501;320.00W;2.73W;N/;N/;N/;On;CC;None;26-04-24 9:12
40;5.41;0.5;0.503;320.00W;2.72W;N/;N/;N/;On;CC;None;26-04-24 9:13
40;5.41;0.5;0.504;320.00W;2.73W;N/;N/;N/;On;CC;None;26-04-24 9:13
40;5.22;0.5;0.5;320.00W;2.61W;N/;N/;N/;On;CC;None;26-04-24 9:13
40;5.36;0.5;0.502;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:13
40;5.27;0.5;0.494;320.00W;2.61W;N/;N/;N/;On;CC;None;26-04-24 9:13
40;5.21;0.5;0.502;320.00W;2.61W;N/;N/;N/;On;CC;None;26-04-24 9:13
40;5.13;0.5;0.501;320.00W;2.57W;N/;N/;N/;On;CC;None;26-04-24 9:13
40;5.24;0.5;0.502;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:13
40;5.24;0.5;0.505;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:13
40;5.29;0.5;0.502;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:13
40;5.33;0.5;0.501;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:13
40;5.36;0.5;0.502;320.00W;2.70W;N/;N/;N/;On;CC;None;26-04-24 9:13
40;5.2;0.5;0.501;320.00W;2.60W;N/;N/;N/;On;CC;None;26-04-24 9:14
40;5.28;0.5;0.498;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:14
40;5.13;0.5;0.498;320.00W;2.55W;N/;N/;N/;On;CC;None;26-04-24 9:14
40;5.27;0.5;0.502;320.00W;2.65W;N/;N/;N/;On;CC;None;26-04-24 9:14
40;5.28;0.5;0.502;320.00W;2.65W;N/;N/;N/;On;CC;None;26-04-24 9:14
40;5.24;0.5;0.502;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:14
40;5.25;0.5;0.501;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:14
40;5.32;0.5;0.502;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:14
40;5.35;0.5;0.498;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:14
40;5.32;0.5;0.501;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:14
40;5.31;0.5;0.504;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:14
40;5.28;0.5;0.499;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:14
40;5.27;0.5;0.502;320.00W;2.65W;N/;N/;N/;On;CC;None;26-04-24 9:15
40;5.32;0.5;0.5;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:15
40;5.29;0.5;0.498;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:15
40;5.4;0.5;0.502;320.00W;2.71W;N/;N/;N/;On;CC;None;26-04-24 9:15
40;5.27;0.5;0.499;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:15
40;5.32;0.5;0.503;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:15
40;5.28;0.5;0.504;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:15
40;5.23;0.5;0.502;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:15
40;5.26;0.5;0.499;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:15
40;5.39;0.5;0.502;320.00W;2.70W;N/;N/;N/;On;CC;None;26-04-24 9:15
40;5.27;0.5;0.502;320.00W;2.65W;N/;N/;N/;On;CC;None;26-04-24 9:15
40;5.4;0.5;0.502;320.00W;2.71W;N/;N/;N/;On;CC;None;26-04-24 9:15
40;5.26;0.5;0.498;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:16
40;5.21;0.5;0.502;320.00W;2.61W;N/;N/;N/;On;CC;None;26-04-24 9:16
40;5.34;0.5;0.501;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:16
40;5.35;0.5;0.504;320.00W;2.70W;N/;N/;N/;On;CC;None;26-04-24 9:16
40;5.41;0.5;0.502;320.00W;2.72W;N/;N/;N/;On;CC;None;26-04-24 9:16
40;5.31;0.5;0.503;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:16
40;5.26;0.5;0.499;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:16
40;5.35;0.5;0.502;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:16
40;5.34;0.5;0.5;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:16
40;5.28;0.5;0.499;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:16
40;5.36;0.5;0.502;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:16
40;5.28;0.5;0.499;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:16
40;5.4;0.5;0.502;320.00W;2.71W;N/;N/;N/;On;CC;None;26-04-24 9:17
40;5.33;0.5;0.498;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:17
40;5.22;0.5;0.499;320.00W;2.60W;N/;N/;N/;On;CC;None;26-04-24 9:17
40;5.29;0.5;0.499;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:17
40;5.4;0.5;0.499;320.00W;2.70W;N/;N/;N/;On;CC;None;26-04-24 9:17
40;5.41;0.5;0.501;320.00W;2.71W;N/;N/;N/;On;CC;None;26-04-24 9:17
40;5.37;0.5;0.501;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:17
40;5.34;0.5;0.499;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:17
40;5.31;0.5;0.504;320.00W;2.68W;N/;N/;N/;On;CC;None;26-04-24 9:17
40;5.36;0.5;0.502;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:17
40;5.3;0.5;0.502;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:17
40;5.26;0.5;0.502;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:17
40;5.22;0.5;0.502;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:18
40;5.39;0.5;0.502;320.00W;2.71W;N/;N/;N/;On;CC;None;26-04-24 9:18
40;5.31;0.5;0.502;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:18
40;5.32;0.5;0.502;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:18
40;5.34;0.5;0.499;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:18
40;5.26;0.5;0.499;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:18
40;5.47;0.5;0.502;320.00W;2.75W;N/;N/;N/;On;CC;None;26-04-24 9:18
40;5.3;0.5;0.503;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:18
40;5.39;0.5;0.499;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:18
40;5.26;0.5;0.502;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:18
40;5.34;0.5;0.505;320.00W;2.70W;N/;N/;N/;On;CC;None;26-04-24 9:18
40;5.33;0.5;0.5;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:18
40;5.19;0.5;0.502;320.00W;2.61W;N/;N/;N/;On;CC;None;26-04-24 9:19
40;5.21;0.5;0.499;320.00W;2.60W;N/;N/;N/;On;CC;None;26-04-24 9:19
40;5.25;0.5;0.501;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:19
40;5.4;0.5;0.502;320.00W;2.71W;N/;N/;N/;On;CC;None;26-04-24 9:19
40;5.44;0.5;0.502;320.00W;2.73W;N/;N/;N/;On;CC;None;26-04-24 9:19
40;5.34;0.5;0.502;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:19
40;5.32;0.5;0.502;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:19
40;5.4;0.5;0.498;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:19
40;5.31;0.5;0.501;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:19
40;5.4;0.5;0.502;320.00W;2.72W;N/;N/;N/;On;CC;None;26-04-24 9:19
40;5.26;0.5;0.499;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:19
40;5.21;0.5;0.502;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:19
40;5.27;0.5;0.502;320.00W;2.65W;N/;N/;N/;On;CC;None;26-04-24 9:20
40;5.46;0.5;0.502;320.00W;2.74W;N/;N/;N/;On;CC;None;26-04-24 9:20
40;5.45;0.5;0.499;320.00W;2.72W;N/;N/;N/;On;CC;None;26-04-24 9:20
40;5.32;0.5;0.502;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:20
40;5.27;0.5;0.502;320.00W;2.65W;N/;N/;N/;On;CC;None;26-04-24 9:20
40;5.28;0.5;0.494;320.00W;2.61W;N/;N/;N/;On;CC;None;26-04-24 9:20
40;5.34;0.5;0.498;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:20
40;5.35;0.5;0.503;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:20
40;5.32;0.5;0.502;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:20
40;5.31;0.5;0.502;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:20
40;5.42;0.5;0.497;320.00W;2.70W;N/;N/;N/;On;CC;None;26-04-24 9:20
40;5.33;0.5;0.502;320.00W;2.68W;N/;N/;N/;On;CC;None;26-04-24 9:20
40;5.31;0.5;0.5;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:21
40;5.31;0.5;0.502;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:21
40;5.28;0.5;0.499;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:21
40;5.27;0.5;0.499;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:21
40;5.24;0.5;0.5;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:21
40;5.39;0.5;0.498;320.00W;2.68W;N/;N/;N/;On;CC;None;26-04-24 9:21
40;5.19;0.5;0.498;320.00W;2.59W;N/;N/;N/;On;CC;None;26-04-24 9:21
40;5.36;0.5;0.503;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:21
40;5.44;0.5;0.502;320.00W;2.73W;N/;N/;N/;On;CC;None;26-04-24 9:21
40;5.33;0.5;0.498;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:21
40;5.39;0.5;0.502;320.00W;2.71W;N/;N/;N/;On;CC;None;26-04-24 9:21
40;5.26;0.5;0.502;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:21
40;5.28;0.5;0.499;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:22
40;5.32;0.5;0.502;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:22
40;5.43;0.5;0.499;320.00W;2.71W;N/;N/;N/;On;CC;None;26-04-24 9:22
40;5.42;0.5;0.502;320.00W;2.72W;N/;N/;N/;On;CC;None;26-04-24 9:22
40;5.36;0.5;0.502;320.00W;2.70W;N/;N/;N/;On;CC;None;26-04-24 9:22
40;5.21;0.5;0.498;320.00W;2.59W;N/;N/;N/;On;CC;None;26-04-24 9:22
40;5.33;0.5;0.503;320.00W;2.68W;N/;N/;N/;On;CC;None;26-04-24 9:22
40;5.25;0.5;0.497;320.00W;2.61W;N/;N/;N/;On;CC;None;26-04-24 9:22
40;5.28;0.5;0.499;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:22
40;5.26;0.5;0.5;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:22
40;5.4;0.5;0.502;320.00W;2.71W;N/;N/;N/;On;CC;None;26-04-24 9:22
40;5.37;0.5;0.502;320.00W;2.70W;N/;N/;N/;On;CC;None;26-04-24 9:22
40;5.24;0.5;0.504;320.00W;2.64W;N/;N/;N/;On;CC;None;26-04-24 9:23
40;5.34;0.5;0.502;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:23
40;5.29;0.5;0.502;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:23
40;5.32;0.5;0.502;320.00W;2.67W;N/;N/;N/;On;CC;None;26-04-24 9:23
40;5.28;0.5;0.503;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:23
40;5.37;0.5;0.502;320.00W;2.70W;N/;N/;N/;On;CC;None;26-04-24 9:23
40;5.25;0.5;0.499;320.00W;2.62W;N/;N/;N/;On;CC;None;26-04-24 9:23
40;5.23;0.5;0.502;320.00W;2.63W;N/;N/;N/;On;CC;None;26-04-24 9:23
40;5.37;0.5;0.502;320.00W;2.69W;N/;N/;N/;On;CC;None;26-04-24 9:23
40;5.31;0.5;0.501;320.00W;2.66W;N/;N/;N/;On;CC;None;26-04-24 9:23
40;5.15;0.5;0.504;320.00W;2.59W;N/;N/;N/;On;CC;None;26-04-24 9:23
